1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1476   ,2002   ,2105   ,2207   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2354   ,2357   ,2382   ,2395   ,2408   ,2409   ,2412   ,2454   ,2474   ,2801   ,2823   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   36.18,   29.59,   54.48,   86.50,   68.31,   89.46,   25.86,  295.39,   24.84,   61.04,  338.01,   48.76,   11.97,  163.44,   36.15,   85.62,   17.94,   46.80,  180.00,   89.40,  257.86,   59.67,  228.92,   43.79,   11.42,   96.92,  216.93,  245.45,   16.98,   26.86,   15.37,   47.55,   45.94,    7.59,   16.67,   12.38,   22.72,   11.07,    8.73,   17.51,   16.76,  216.61, 4423.94,  102.65,   12.12,   70.52,   77.24,   13.57,   99.16,   39.66,
   36.61,   29.84,   54.48,   85.93,   67.84,   89.18,   25.96,  297.29,   24.98,   61.80,  340.43,   47.54,   11.87,  164.41,   36.63,   86.20,   18.18,   46.61,  180.00,   87.96,  261.62,   61.20,  229.80,   44.08,   11.47,   97.40,  215.49,  250.78,   17.07,   27.48,   15.46,   47.74,   46.80,    7.65,   16.40,   12.53,   22.53,   11.16,    8.73,   17.65,   16.81,  218.06, 4433.82,  102.65,   12.27,   70.42,   77.24,   13.67,  100.11,   39.95,
   36.47,   29.84,   54.29,   85.26,   66.80,   88.62,   25.81,  287.29,   24.69,   61.32,  338.98,   47.63,   11.73,  162.95,   36.49,   85.43,   18.41,   46.66,  178.06,   88.05,  262.09,   61.10,  227.59,   44.81,   11.42,   97.87,  211.63,  250.78,   17.02,   27.39,   15.42,   47.74,   46.47,    7.65,   16.18,   12.43,   22.39,   11.11,    8.71,   17.61,   16.81,  217.09, 4414.05,  103.12,   12.17,   70.42,   77.81,   13.67,   99.16,   39.18,
   36.28,   29.74,   54.68,   85.17,   66.99,   89.37,   25.96,  288.24,   24.84,   61.51,  338.98,   47.92,   11.68,  162.95,   36.83,   86.49,   18.41,   46.71,  177.58,   89.20,  260.21,   61.10,  224.93,   45.25,   11.56,   97.87,  210.18,  252.24,   17.02,   27.88,   15.46,   48.42,   47.04,    7.67,   16.18,   12.48,   22.63,   11.16,    8.75,   17.65,   16.81,  217.09, 4448.65,  102.65,   12.17,   71.38,   77.33,   13.67,  102.01,   39.57,
   36.66,   29.93,   54.77,   86.40,   68.21,   90.88,   25.96,  287.76,   25.03,   61.61,  339.46,   47.54,   12.01,  162.95,   37.02,   87.06,   18.37,   46.66,  179.52,   88.82,  261.15,   61.96,  223.60,   45.30,   11.56,   97.87,  210.18,  254.18,   16.93,   27.93,   15.46,   48.51,   47.04,    7.67,   16.35,   12.43,   22.67,   11.16,    8.75,   17.65,   16.81,  218.06, 4394.28,  103.60,   12.37,   71.47,   77.90,   13.71,  102.49,   39.57,
   36.61,   29.89,   54.68,   85.83,   67.65,   89.65,   26.15,  286.33,   24.79,   61.70,  336.07,   48.10,   11.82,  163.92,   37.02,   87.26,   18.32,   46.61,  180.97,   88.53,  259.74,   61.01,  228.03,   45.30,   11.71,   98.35,  214.04,  252.72,   16.98,   28.02,   15.42,   49.37,   47.86,    7.64,   16.40,   12.43,   22.58,   11.16,    8.73,   17.70,   16.81,  218.06, 4389.33,  103.12,   12.37,   71.38,   78.00,   13.67,  101.54,   39.28,
   35.99,   29.79,   53.71,   84.12,   66.14,   87.30,   25.67,  280.14,   24.50,   61.04,  331.23,   47.35,   11.68,  161.98,   36.49,   85.91,   17.85,   46.46,  178.55,   87.76,  261.15,   60.91,  228.03,   45.25,   11.61,   98.83,  210.18,  248.84,   16.79,   27.88,   15.37,   48.99,   47.76,    7.60,   16.35,   12.33,   22.39,   11.11,    8.61,   17.70,   16.90,  217.09, 4433.82,  103.12,   12.17,   70.61,   77.43,   13.67,   98.69,   39.66,
   35.51,   28.82,   52.84,   83.65,   65.57,   86.64,   25.57,  287.76,   24.50,   61.99,  328.32,   47.73,   11.68,  156.65,   36.39,   86.49,   18.04,   46.42,  177.58,   88.34,  262.09,   61.39,  224.93,   43.16,   11.42,   98.35,  214.04,  249.33,   16.84,   27.57,   15.37,   49.76,   48.00,    7.62,   16.26,   12.38,   22.53,   11.16,    8.62,   17.80,   16.85,  216.13, 4453.59,  103.60,   12.02,   70.90,   78.00,   13.62,   98.21,   39.47,
   36.09,   29.50,   52.84,   83.55,   65.57,   86.64,   25.76,  287.29,   24.60,   62.47,  333.17,   48.39,   11.77,  157.14,   37.21,   86.58,   18.27,   46.61,  180.48,   88.15,  263.03,   61.96,  228.03,   43.40,   11.37,   98.83,  214.52,  248.84,   16.93,   27.75,   15.42,   50.14,   48.77,    7.67,   16.26,   12.48,   22.44,   11.21,    8.63,   17.89,   16.99,  224.36, 4596.94,  104.07,   11.87,   70.90,   78.09,   13.71,   98.21,   39.95,
   36.28,   29.50,   54.39,   84.69,   65.67,   86.92,   25.96,  291.58,   24.65,   61.99,  334.62,   48.95,   11.77,  159.56,   37.36,   86.58,   18.46,   46.85,  180.00,   89.40,  270.08,   63.01,  226.70,   43.89,   11.47,   98.83,  215.01,  265.34,   16.93,   28.02,   15.42,   49.95,   48.96,    7.67,   16.40,   12.87,   22.48,   11.25,    8.64,   17.75,   17.17,  229.69, 4592.00,  104.07,   12.07,   71.28,   78.66,   13.71,  101.06,   40.05,
   36.66,   29.16,   54.39,   84.98,   65.86,   86.92,   25.96,  290.15,   24.74,   62.94,  333.17,   49.33,   11.82,  159.08,   37.21,   86.68,   18.37,   46.80,  180.48,   89.49,  269.14,   63.01,  226.70,   43.26,   11.47,   98.35,  213.56,  258.54,   16.93,   27.88,   15.42,   50.05,   49.16,    7.70,   16.31,   12.72,   22.53,   11.25,    8.63,   17.99,   17.17,  230.18, 4537.62,  104.55,   12.07,   70.52,   78.57,   13.76,   99.64,   39.76,
   36.47,   29.79,   54.96,   86.21,   67.74,   88.90,   26.25,  289.67,   24.89,   63.14,  337.04,   50.45,   11.97,  161.02,   37.41,   87.45,   18.60,   47.00,  183.87,   89.20,  270.55,   63.20,  231.57,   44.23,   11.61,   99.31,  216.45,  262.43,   16.98,   27.57,   15.55,   50.05,   48.96,    7.73,   16.31,   12.72,   22.63,   11.25,    8.67,   18.03,   17.27,  235.99, 4611.77,  104.07,   12.22,   71.28,   80.56,   13.80,  101.54,   40.63,
   36.66,   29.74,   56.03,   86.78,   67.36,   88.71,   26.15,  304.44,   24.98,   63.33,  338.98,   50.92,   11.97,  163.92,   37.84,   87.93,   18.98,   47.00,  185.32,   90.26,  269.61,   63.20,  231.13,   45.10,   11.61,  100.26,  217.42,  273.58,   17.02,   27.39,   15.60,   50.52,   48.96,    7.75,   16.40,   12.87,   22.82,   11.34,    8.63,   18.18,   17.13,  234.54, 4705.68,  104.55,   12.22,   71.38,   80.75,   13.80,  101.06,   40.63,
   36.61,   29.74,   55.35,   87.26,   67.65,   88.62,   26.01,  303.96,   24.98,   63.33,  337.52,   49.70,   11.87,  162.47,   37.94,   87.83,   18.88,   47.00,  185.32,   91.12,  266.79,   62.73,  229.36,   45.88,   11.56,  101.22,  217.90,  282.80,   17.12,   27.75,   15.55,   50.33,   49.06,    7.80,   16.35,   12.77,   22.91,   11.39,    8.72,   18.13,   17.08,  237.45, 4666.14,  105.97,   12.22,   71.09,   81.80,   13.76,  101.54,   40.19,
   36.85,   29.98,   55.54,   88.40,   67.84,   89.93,   26.59,  306.34,   25.03,   62.37,  343.82,   49.61,   11.87,  163.92,   37.94,   88.03,   18.74,   46.95,  188.71,   91.22,  271.48,   63.58,  231.57,   46.03,   11.47,  101.22,  221.75,  285.71,   17.21,   27.30,   15.60,   50.33,   48.58,    7.78,   16.44,   12.77,   23.00,   11.44,    8.73,   18.13,   17.13,  241.81, 4755.11,  106.45,   12.27,   71.85,   83.89,   13.80,  102.49,   40.24,
   36.37,   30.08,   55.16,   87.64,   67.46,   89.93,   26.59,  296.82,   24.89,   61.90,  340.43,   50.74,   11.77,  161.98,   38.08,   88.03,   18.93,   47.00,  187.26,   91.12,  272.89,   61.96,  227.15,   45.83,   11.42,   99.78,  219.34,  283.28,   17.16,   27.30,   15.51,   50.24,   48.10,    7.78,   16.49,   12.67,   22.91,   11.39,    8.73,   17.99,   17.04,  237.93, 4685.91,  105.97,   12.12,   71.38,   83.41,   13.80,  101.06,   40.10,
   36.47,   29.79,   55.54,   87.92,   67.27,   89.09,   26.44,  303.49,   24.84,   61.51,  339.94,   50.36,   11.97,  162.95,   37.84,   87.83,   18.74,   47.00,  187.26,   91.32,  273.36,   62.44,  228.47,   46.17,   11.52,   99.78,  215.97,  280.86,   17.12,   27.21,   15.51,   50.91,   48.58,    7.81,   16.44,   12.72,   22.82,   11.39,    8.72,   18.08,   17.13,  237.45, 4695.80,  105.97,   12.12,   71.57,   83.13,   13.80,  100.59,   39.76,
   36.47,   29.26,   55.64,   88.30,   67.36,   88.52,   26.25,  303.01,   24.65,   61.70,  343.82,   49.51,   11.82,  161.50,   38.27,   87.16,   18.74,   47.53,  186.29,   90.07,  273.83,   62.44,  228.47,   47.53,   11.42,   99.78,  215.01,  276.98,   17.16,   27.26,   15.46,   50.52,   48.20,    7.78,   16.35,   12.72,   22.77,   11.39,    8.74,   18.08,   17.04,  239.39, 4735.34,  106.45,   11.92,   71.57,   81.89,   13.80,  101.06,   39.57,
