1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1722   ,1802   ,2002   ,2105   ,2201   ,2207   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2347   ,2353   ,2354   ,2357   ,2382   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2885   ,2886   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3231   ,3481   ,4904   ,3673   ,5880   ,6505   ,
   28.58,   27.90,   38.19,   63.21,   42.51,   56.29,   23.65,   55.33,   26.38,   21.14,   52.58,   45.76,  178.35,   27.52,    8.78,   84.49,   17.39,   53.61,   13.72,   20.91,   76.59,   42.85,   22.28,   80.47,  225.44,   53.37,   10.40,   71.46,  268.83,  109.73,  205.15,   10.33,   10.01,   24.52,   21.66,    5.11,   10.43,   15.78,    6.97,   10.07,   10.29,  123.50,  588.18,   78.22,   18.22,   10.22,   52.57,  353.39,    9.96,   72.51,
   29.16,   28.05,   38.27,   62.96,   43.75,   56.12,   23.84,   55.73,   26.18,   21.48,   52.58,   45.40,  168.41,   27.71,    8.82,   87.85,   17.59,   52.89,   14.40,   21.86,   77.19,   40.50,   22.47,   77.58,  221.48,   53.60,   10.62,   71.69,  267.59,  108.01,  193.38,   10.50,   10.14,   25.13,   22.07,    5.22,   10.91,   16.19,    7.19,   10.26,   10.48,  126.54,  586.32,   78.60,   18.94,   10.04,   52.65,  356.65,   10.06,   72.86,
   29.75,   28.01,   38.56,   62.23,   43.09,   56.29,   23.81,   55.65,   26.28,   21.39,   52.43,   44.95,  163.23,   28.15,    8.78,   87.01,   17.63,   52.24,   14.25,   22.02,   77.53,   40.94,   21.68,   76.96,  223.64,   54.13,   10.45,   72.24,  261.83,  109.73,  190.43,   10.43,   10.11,   25.01,   21.66,    5.19,   10.75,   15.97,    7.10,   10.11,   10.39,  128.28,  571.46,   79.37,   19.20,   10.08,   52.72,  361.31,   10.03,   73.38,
   29.94,   28.01,   38.93,   63.04,   43.25,   56.12,   23.88,   56.29,   26.67,   21.39,   52.22,   45.13,  164.96,   28.23,    8.78,   89.53,   17.87,   53.61,   14.21,   22.17,   77.62,   42.55,   22.05,   78.91,  225.44,   54.89,   10.40,   72.95,  255.24,  110.59,  196.81,   10.50,   10.11,   25.58,   21.85,    5.27,   10.87,   15.97,    7.16,   10.04,   10.48,  130.02,  599.33,   78.60,   19.30,   10.04,   52.88,  372.04,   10.03,   73.20,
   30.06,   28.17,   38.64,   63.29,   43.42,   55.46,   24.12,   56.61,   27.17,   21.48,   52.43,   46.58,  161.07,   28.23,    8.86,   90.79,   17.83,   53.91,   14.17,   22.40,   78.13,   41.97,   21.96,   79.69,  226.16,   54.66,   10.49,   72.32,  259.36,  111.45,  204.66,   10.57,   10.24,   26.03,   22.33,    5.35,   10.95,   16.12,    7.31,   10.07,   10.57,  131.76,  641.15,   78.99,   19.56,   10.08,   52.33,  379.03,   10.16,   73.03,
   29.67,   28.05,   38.79,   62.96,   42.84,   54.31,   23.88,   55.97,   26.28,   21.27,   52.58,   45.58,  158.05,   28.08,    8.82,   90.37,   17.91,   54.27,   13.98,   22.09,   77.70,   41.75,   21.59,   80.47,  224.72,   53.45,   10.58,   72.71,  261.00,  111.45,  207.61,   10.43,   10.08,   25.66,   22.00,    5.22,   10.71,   15.93,    7.13,    9.98,   10.39,  130.89,  667.16,   78.60,   19.07,   10.36,   52.10,  387.42,   10.00,   71.64,
   29.40,   27.93,   38.41,   62.14,   42.51,   53.90,   23.96,   56.61,   26.52,   21.39,   52.36,   46.76,  158.48,   27.71,    9.03,   89.95,   18.15,   54.57,   14.51,   22.09,   77.96,   41.75,   22.51,   81.64,  230.85,   54.36,   10.54,   72.32,  267.59,  115.33,  221.84,   10.47,   10.11,   25.95,   22.03,    5.34,   10.75,   15.89,    7.25,   10.01,   10.42,  130.89,  656.01,   77.45,   19.13,   10.36,   51.71,  400.94,   10.13,   71.56,
   29.40,   27.93,   38.71,   61.57,   42.34,   53.40,   23.88,   56.37,   26.13,   21.18,   52.00,   45.86,  158.48,   27.63,    8.86,   89.95,   18.23,   53.73,   14.02,   21.86,   78.39,   42.33,   21.87,   77.04,  228.69,   54.74,   10.67,   72.09,  265.12,  115.33,  237.06,   10.40,   10.04,   25.95,   21.81,    5.29,   10.87,   15.82,    7.25,   10.04,   10.35,  130.46,  644.86,   76.29,   18.77,   10.40,   52.02,  390.22,   10.13,   71.47,
   28.85,   27.70,   37.90,   59.20,   40.68,   50.76,   23.22,   55.17,   25.49,   21.02,   51.72,   44.68,  152.44,   26.96,    8.74,   87.85,   17.75,   52.36,   13.72,   21.02,   77.53,   41.38,   21.68,   74.07,  226.88,   53.07,   10.18,   72.01,  263.47,  111.45,  220.86,   10.29,    9.91,   25.17,   21.44,    5.17,   10.63,   15.59,    7.07,    9.89,   10.20,  128.28,  631.85,   77.83,   18.32,    9.95,   53.82,  386.95,   10.00,   69.31,
   28.73,   27.67,   37.82,   57.31,   40.10,   49.77,   23.69,   55.25,   25.34,   21.14,   50.64,   44.86,  157.19,   27.89,    8.78,   88.27,   18.03,   53.61,   13.83,   21.60,   77.70,   41.16,   21.68,   75.63,  226.16,   51.63,   10.36,   72.09,  261.83,  115.33,  229.69,   10.36,    9.95,   25.42,   21.52,    5.16,   10.75,   15.63,    7.10,    9.89,   10.23,  128.28,  634.64,   79.76,   18.35,   10.13,   54.60,  394.41,   10.06,   69.31,
   28.38,   27.86,   38.04,   55.43,   38.86,   49.19,   23.77,   55.65,   25.39,   21.06,   50.07,   44.91,  157.62,   28.00,    8.82,   88.27,   17.91,   53.79,   13.98,   21.56,   77.45,   41.23,   21.54,   76.18,  224.00,   51.70,   10.18,   72.40,  261.83,  115.76,  233.13,   10.22,    9.95,   24.93,   21.26,    5.11,   10.59,   15.37,    7.00,    9.79,   10.14,  127.85,  641.15,   80.53,   18.35,   10.04,   54.60,  397.21,   10.09,   69.31,
   28.42,   27.78,   38.04,   56.17,   39.19,   50.51,   23.96,   55.89,   24.00,   20.89,   50.07,   44.95,  161.50,   27.89,    8.78,   84.91,   17.91,   53.55,   13.87,   21.75,   77.45,   40.65,   22.05,   75.79,  222.20,   51.78,    9.96,   72.40,  259.36,  119.20,  243.93,   10.22,    9.91,   24.93,   21.22,    5.11,   10.51,   15.59,    6.97,    9.76,   10.08,  129.59,  627.21,   80.91,   18.42,    9.95,   54.21,  387.89,    9.96,   69.22,
