1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1476   ,2002   ,2105   ,2207   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2354   ,2357   ,2382   ,2395   ,2408   ,2409   ,2412   ,2454   ,2474   ,2801   ,2823   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   33.78,   28.82,   54.10,   86.88,   68.59,   87.86,   24.50,  314.92,   23.44,   59.80,  338.98,   48.95,   11.63,  168.77,   36.25,   96.20,   19.31,   47.53,  190.16,   88.05,  283.70,   59.96,  216.52,   47.97,   12.19,   98.35,  213.56,  299.29,   16.37,   26.14,   15.74,   45.59,   47.04,    7.87,   16.70,   12.58,   23.10,   11.62,    8.64,   17.99,   17.54,  253.92, 4942.94,  105.97,   14.26,   71.38,   85.50,   14.31,  102.01,   40.29,
   33.78,   28.82,   54.00,   86.78,   68.59,   87.58,   24.65,  316.83,   23.68,   59.51,  338.98,   49.23,   11.63,  170.71,   36.05,   96.68,   19.36,   47.28,  191.61,   88.34,  282.29,   60.62,  216.52,   47.83,   12.04,   98.83,  210.67,  301.72,   16.37,   26.63,   15.74,   45.64,   47.28,    7.90,   16.79,   12.58,   23.19,   11.67,    8.68,   18.08,   17.54,  253.92, 4962.72,  107.40,   14.11,   72.14,   85.50,   14.36,  100.11,   40.97,
   33.83,   29.16,   53.52,   86.50,   68.12,   87.77,   24.60,  309.68,   23.49,   59.61,  338.98,   48.95,   11.77,  170.23,   36.20,   96.68,   19.36,   47.48,  191.61,   88.44,  282.29,   60.15,  215.19,   48.41,   12.09,   99.31,  210.18,  304.14,   16.51,   26.36,   15.83,   45.73,   47.33,    7.91,   16.75,   12.58,   23.29,   11.67,    8.64,   18.08,   17.64,  253.44, 4913.29,  108.83,   14.50,   72.80,   86.45,   14.45,  100.11,   40.72,
   33.30,   28.92,   54.19,   85.55,   66.89,   86.17,   24.36,  305.87,   23.25,   58.75,  338.49,   48.01,   11.68,  166.83,   35.81,   96.20,   19.17,   46.90,  191.13,   87.67,  281.82,   60.24,  212.53,   48.31,   11.90,   98.83,  208.26,  301.72,   16.37,   26.18,   15.69,   45.64,   46.80,    7.87,   16.75,   12.58,   23.15,   11.62,    8.62,   17.99,   17.54,  252.47, 4878.69,  106.92,   14.16,   72.90,   85.50,   14.41,   98.69,   40.53,
   33.16,   28.29,   54.29,   86.02,   66.89,   86.73,   24.02,  303.96,   23.10,   58.56,  338.01,   47.07,   11.77,  164.89,   35.72,   97.16,   19.17,   47.09,  195.97,   87.19,  280.41,   60.34,  207.22,   48.51,   11.66,   99.78,  204.88,  311.42,   16.37,   26.23,   15.78,   45.68,   47.04,    7.85,   16.75,   12.62,   23.15,   11.62,    8.59,   18.08,   17.59,  251.50, 4878.69,  108.35,   13.66,   72.71,   85.22,   14.45,   98.21,   40.39,
   33.25,   27.76,   54.10,   84.12,   66.33,   84.00,   23.73,  305.87,   23.10,   58.37,  338.49,   46.51,   11.68,  164.89,   35.72,  100.05,   19.21,   46.42,  196.94,   88.82,  279.94,   59.96,  208.99,   48.99,   11.13,  100.26,  200.54,  326.94,   16.37,   25.87,   15.74,   45.73,   47.00,    7.76,   16.61,   12.53,   23.15,   11.57,    8.55,   18.08,   17.54,  255.86, 4938.00,  106.92,   13.01,   72.33,   85.22,   14.50,   96.79,   40.34,
   33.35,   27.95,   54.87,   83.84,   66.05,   83.44,   23.34,  303.49,   23.10,   58.94,  338.98,   46.70,   11.82,  164.89,   35.72,  100.05,   19.31,   46.32,  198.87,   88.63,  272.89,   60.82,  215.19,   49.38,   11.28,   99.78,  201.51,  319.18,   16.32,   26.23,   15.69,   45.54,   47.00,    7.85,   16.61,   12.62,   23.10,   11.67,    8.63,   18.13,   17.54,  261.68, 4888.57,  106.92,   13.26,   73.28,   84.55,   14.45,   96.79,   40.68,
   33.16,   27.76,   55.45,   84.50,   66.33,   85.70,   23.44,  306.82,   23.00,   57.60,  339.46,   46.18,   11.77,  166.35,   36.68,  100.05,   18.88,   47.00,  200.81,   86.90,  275.24,   60.24,  212.09,   48.80,   10.99,   99.78,  205.85,  313.36,   16.28,   26.18,   15.69,   45.83,   47.24,    7.84,   16.70,   12.58,   23.24,   11.76,    8.62,   18.22,   17.59,  267.98, 4903.40,  108.35,   12.87,   72.33,   83.60,   14.45,   98.21,   40.92,
   32.68,   27.23,   54.96,   84.50,   66.14,   86.07,   23.73,  313.01,   23.10,   57.03,  337.04,   47.07,   11.87,  164.89,   36.15,   98.61,   18.98,   46.42,  199.35,   86.03,  264.91,   60.24,  214.30,   49.58,   11.04,  100.74,  206.81,  309.48,   16.32,   26.54,   15.69,   45.64,   47.19,    7.82,   16.75,   12.58,   23.34,   11.81,    8.62,   18.37,   17.59,  266.52, 4829.26,  108.83,   12.82,   72.42,   83.79,   14.45,   99.64,   40.82,
   33.21,   27.08,   54.96,   84.60,   66.61,   85.89,   23.44,  314.44,   23.34,   57.22,  337.52,   47.82,   11.82,  163.92,   36.01,  100.05,   19.31,   46.90,  199.35,   86.42,  263.03,   61.87,  215.19,   52.10,   11.13,  101.22,  206.81,  320.63,   16.28,   26.45,   15.74,   45.97,   47.81,    7.84,   16.75,   12.58,   23.43,   11.99,    8.64,   18.56,   17.73,  265.07, 4844.09,  108.35,   12.92,   72.80,   85.98,   14.50,  101.06,   40.97,
   33.69,   27.23,   55.54,   84.60,   66.89,   84.57,   24.21,  305.39,   23.83,   57.22,  358.35,   46.98,   11.73,  163.92,   35.72,   99.57,   19.31,   47.14,  197.90,   85.84,  265.38,   61.77,  215.63,   50.55,   11.28,  101.22,  203.92,  317.24,   16.09,   26.94,   15.69,   46.31,   48.20,    7.84,   16.79,   12.67,   23.57,   12.04,    8.63,   18.75,   17.59,  268.94, 4814.43,  108.35,   13.06,   72.52,   88.35,   14.50,  103.43,   41.21,
   33.40,   26.94,   55.45,   84.60,   66.99,   84.85,   23.58,  295.39,   23.92,   57.22,  356.89,   47.07,   11.77,  161.98,   36.83,   99.09,   19.36,   47.77,  197.42,   84.79,  263.50,   61.20,  217.40,   49.87,   11.28,  101.22,  205.36,  323.06,   16.14,   27.35,   15.69,   46.21,   48.29,    7.86,   16.97,   12.58,   23.38,   12.31,    8.70,   18.70,   17.68,  265.07, 4765.00,  107.88,   12.92,   72.33,   87.97,   14.55,  101.06,   40.77,
   33.35,   26.65,   55.45,   84.12,   67.27,   84.76,   23.20,  297.29,   23.78,   57.03,  356.89,   46.70,   11.82,  161.98,   36.58,   98.13,   19.50,   47.86,  196.94,   84.11,  265.85,   60.72,  213.42,   49.19,   11.13,  101.22,  205.36,  311.90,   16.09,   26.81,   15.64,   45.64,   47.52,    7.79,   16.97,   12.48,   23.24,   12.04,    8.65,   18.56,   17.64,  260.71, 4799.60,  108.35,   12.82,   72.80,   86.17,   14.50,  100.11,   40.43,
   33.11,   26.84,   55.35,   83.65,   66.61,   84.28,   23.25,  295.39,   23.78,   56.94,  355.44,   46.98,   11.77,  161.02,   36.49,   97.65,   19.59,   47.82,  196.45,   84.02,  266.79,   60.62,  212.98,   49.19,   11.42,  100.74,  204.88,  309.48,   16.14,   26.94,   15.69,   45.30,   47.14,    7.80,   16.93,   12.48,   23.15,   12.04,    8.65,   18.32,   17.64,  260.22, 4755.11,  107.88,   13.36,   72.52,   85.69,   14.50,   99.16,   39.95,
   33.21,   26.40,   54.68,   83.65,   67.27,   85.89,   23.10,  294.43,   23.54,   56.84,  356.89,   47.35,   11.82,  161.98,   36.30,   98.61,   19.36,   48.35,  198.39,   83.54,  263.97,   61.68,  212.53,   48.89,   11.28,  101.22,  201.51,  308.02,   16.23,   26.81,   15.69,   45.49,   46.85,    7.80,   16.93,   12.48,   23.24,   12.08,    8.61,   18.46,   17.77,  261.19, 4844.09,  108.35,   13.06,   72.33,   88.16,   14.50,  100.59,   39.76,
   32.92,   26.89,   54.96,   83.65,   66.70,   85.79,   23.44,  295.39,   23.68,   56.55,  354.47,   46.79,   11.92,  161.98,   36.78,  100.05,   19.59,   48.73,  198.39,   83.73,  266.32,   61.29,  213.42,   49.09,   11.42,  101.22,  200.54,  314.33,   16.28,   26.86,   15.69,   45.40,   46.56,    7.79,   16.97,   12.58,   23.34,   12.04,    8.62,   18.18,   17.68,  269.43, 4819.37,  107.88,   13.41,   72.14,   86.83,   14.50,   99.16,   39.42,
   33.11,   26.60,   55.35,   84.60,   66.80,   84.76,   23.44,  299.67,   23.63,   57.41,  367.55,   46.04,   11.92,  161.50,   37.07,  100.05,   19.36,   48.64,  198.87,   83.54,  267.73,   62.82,  214.75,   49.48,   11.42,  101.22,  208.74,  316.27,   16.28,   26.77,   15.74,   45.40,   46.47,    7.79,   16.93,   12.58,   23.29,   12.13,    8.66,   18.18,   17.68,  272.82, 4804.54,  106.92,   13.56,   72.52,   87.78,   14.45,  100.59,   39.71,
   33.40,   27.08,   57.38,   85.74,   67.27,   85.70,   23.54,  298.72,   23.78,   57.60,  371.91,   46.98,   11.97,  162.47,   37.26,  101.01,   19.36,   48.83,  200.32,   84.31,  273.36,   63.87,  216.52,   49.48,   11.42,  102.17,  220.31,  313.36,   16.28,   26.99,   15.69,   45.54,   46.66,    7.82,   16.97,   12.67,   23.29,   12.22,    8.66,   18.51,   17.73,  267.49, 4750.17,  106.92,   13.61,   72.42,   87.69,   14.55,  100.59,   39.86,
   33.25,   26.89,   58.44,   85.45,   67.27,   85.89,   23.63,  293.96,   23.87,   58.27,  376.26,   46.98,   12.01,  162.47,   37.41,  100.53,   19.31,   48.64,  200.32,   83.54,  269.14,   64.92,  216.96,   49.28,   11.28,  102.17,  221.27,  314.33,   16.32,   26.90,   15.78,   45.16,   46.08,    7.84,   17.02,   12.77,   23.15,   12.22,    8.69,   18.51,   17.77,  265.55, 4779.83,  107.40,   13.46,   72.33,   87.69,   14.55,  100.59,   39.66,
   33.01,   26.94,   57.95,   85.26,   67.46,   85.98,   23.63,  292.05,   23.92,   57.89,  382.07,   47.45,   12.01,  161.02,   37.16,   99.09,   18.93,   49.02,  196.45,   81.81,  267.73,   65.68,  216.08,   49.48,   11.28,  102.65,  221.75,  308.51,   16.32,   26.41,   15.78,   43.96,   45.22,    7.75,   16.88,   12.62,   22.91,   12.40,    8.67,   18.22,   17.77,  260.71, 4695.80,  106.45,   13.51,   72.80,   88.16,   14.41,  102.49,   40.05,
   32.97,   26.55,   57.47,   84.98,   67.36,   85.32,   23.54,  298.72,   23.58,   58.18,  379.17,   46.98,   11.97,  161.98,   37.31,  100.53,   19.31,   48.83,  200.32,   82.58,  271.48,   65.11,  218.29,   50.06,   11.32,  103.13,  219.83,  310.45,   16.19,   26.41,   15.69,   44.05,   45.41,    7.75,   16.88,   12.72,   22.91,   12.40,    8.60,   18.22,   17.77,  264.58, 4661.20,  107.40,   13.56,   73.47,   87.88,   14.50,  100.11,   40.29,
   33.21,   26.84,   57.86,   84.88,   67.18,   84.28,   23.73,  310.63,   23.68,   59.03,  384.50,   47.35,   11.97,  163.92,   37.41,  101.49,   19.36,   48.83,  202.26,   81.81,  272.42,   64.92,  219.18,   52.10,   11.37,  103.13,  225.61,  312.39,   16.19,   26.59,   15.69,   44.24,   45.65,    7.77,   16.93,   12.77,   23.05,   12.45,    8.58,   18.37,   17.77,  266.52, 4789.71,  107.40,   13.66,   72.80,   88.64,   14.50,  100.59,   39.95,
   33.30,   26.84,   57.57,   84.98,   66.89,   85.41,   23.73,  307.77,   23.68,   59.03,  372.39,   47.17,   11.97,  163.92,   37.26,  101.01,   19.26,   48.54,  202.26,   82.67,  271.02,   64.83,  218.73,   51.91,   11.37,  102.65,  227.06,  318.21,   16.19,   26.59,   15.69,   44.53,   45.65,    7.80,   16.93,   12.72,   23.15,   12.40,    8.60,   18.46,   17.77,  264.58, 4799.60,  107.40,   13.71,   72.42,   88.35,   14.50,  100.11,   39.86,
   33.16,   26.89,   57.38,   85.07,   67.36,   86.92,   23.78,  309.68,   23.68,   59.23,  377.72,   47.17,   12.01,  164.41,   37.94,  101.49,   19.31,   48.64,  205.16,   83.63,  273.83,   64.54,  220.06,   52.98,   11.52,  103.13,  234.29,  328.88,   16.23,   26.41,   15.69,   44.15,   45.80,    7.80,   16.97,   12.82,   23.24,   12.64,    8.65,   18.42,   17.82,  266.52, 4794.66,  107.88,   14.16,   72.99,   89.97,   14.59,  101.54,   40.29,
   33.01,   26.60,   57.38,   85.74,   67.55,   86.92,   23.83,  308.73,   23.68,   59.23,  374.33,   47.17,   12.01,  161.02,   38.03,  101.01,   19.31,   48.64,  203.71,   84.02,  271.48,   63.58,  220.50,   52.49,   11.76,  103.13,  236.22,  343.43,   16.14,   26.41,   15.64,   44.01,   45.27,    7.78,   16.88,   12.72,   23.34,   12.64,    8.59,   18.42,   17.82,  263.61, 4735.34,  107.40,   14.26,   73.28,   89.40,   14.64,  100.59,   40.82,
   32.97,   26.60,   58.24,   86.21,   67.74,   85.98,   23.73,  310.16,   23.63,   58.94,  379.65,   46.98,   12.01,  162.47,   37.16,  101.01,   19.31,   48.54,  204.68,   83.83,  267.73,   65.11,  223.60,   51.03,   12.04,  102.65,  242.97,  335.67,   16.14,   26.32,   15.64,   43.96,   45.36,    7.78,   16.88,   12.77,   23.24,   12.68,    8.59,   18.37,   17.82,  269.91, 4710.63,  107.40,   14.31,   72.80,   88.92,   14.59,  101.54,   40.92,
