1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1722   ,2002   ,2105   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2347   ,2353   ,2354   ,2357   ,2382   ,2409   ,2412   ,2448   ,2454   ,2498   ,2618   ,2801   ,2880   ,2881   ,2882   ,2883   ,2885   ,2886   ,2888   ,2890   ,2891   ,2892   ,2912   ,3045   ,3231   ,3481   ,3673   ,4904   ,4938   ,6505   ,9904   ,
   22.40,   23.14,   27.15,   60.70,   43.37,   60.12,   24.49,   54.76,   22.40,   39.82,   21.47,   10.18,   51.25,   19.24,   52.36,   19.21,   21.08,   61.20,   47.31,   31.42,   66.02,  134.86,   41.67,   11.79,   71.52,   59.91,  220.12,  432.08,   15.33,   10.52,   10.01,   23.37,   21.52,    6.84,   11.80,   14.04,    6.92,    5.01,    9.39,    9.95,  124.62,   66.98,   20.03,   11.28,  279.34,   41.41,   24.37,   76.96,   17.57,
   22.56,   23.04,   26.77,   60.85,   42.09,   60.12,   24.32,   54.76,   22.29,   39.70,   21.08,   10.10,   49.32,   19.17,   51.73,   18.94,   20.49,   60.72,   47.37,   30.93,   64.68,  131.63,   41.67,   11.60,   71.17,   57.52,  221.27,  425.46,   14.98,   10.40,    9.79,   23.37,   21.19,    6.82,   11.98,   13.97,    6.89,    5.05,    9.60,    9.87,  125.40,   65.94,   20.17,   11.07,  282.94,   42.12,   23.33,   77.45,   17.71,
   22.72,   23.00,   26.64,   62.32,   43.07,   60.05,   24.25,   53.88,   22.25,   39.52,   21.02,    9.95,   49.56,   19.48,   51.98,   18.54,   20.49,   60.96,   47.37,   31.02,   63.91,  131.31,   41.80,   11.44,   70.82,   56.06,  214.76,  395.89,   14.78,   10.31,    9.68,   23.08,   21.06,    6.79,   12.02,   13.84,    6.86,    5.15,    9.28,    9.74,  128.53,   65.80,   20.33,   11.28,  271.80,   42.12,   23.00,   75.36,   17.57,
   22.63,   22.62,   26.77,   60.70,   42.02,   57.46,   23.24,   52.10,   21.86,   38.51,   20.95,    9.79,   49.71,   18.93,   50.59,   18.87,   19.66,   60.24,   46.39,   29.99,   62.22,  128.41,   41.60,   11.01,   70.46,   55.96,  200.60,  404.28,   14.50,   10.03,    9.57,   22.65,   20.66,    6.63,   11.68,   13.57,    6.69,    4.94,    9.07,    9.55,  125.40,   66.15,   20.03,   10.82,  262.94,   41.27,   22.78,   73.76,   17.60,
   23.05,   22.59,   28.10,   62.77,   44.27,   59.98,   23.83,   52.55,   22.06,   38.81,   21.57,    9.87,   50.25,   19.06,   51.41,   19.01,   19.66,   61.04,   46.98,   30.66,   63.84,  129.70,   41.53,   11.36,   71.52,   57.34,  201.74,  377.80,   14.86,   10.12,    9.65,   22.94,   21.03,    6.70,   11.76,   13.87,    6.85,    5.03,    9.28,    9.71,  128.92,   66.36,   20.38,   11.36,  252.78,   41.91,   23.63,   74.72,   17.79,
   22.46,   21.87,   28.16,   62.77,   44.42,   60.12,   23.55,   52.10,   22.17,   39.23,   21.63,    9.83,   50.17,   19.10,   51.60,   19.18,   19.18,   60.96,   47.31,   31.24,   63.13,  130.34,   41.74,   10.85,   71.52,   55.96,  196.77,  365.88,   14.58,   10.03,    9.62,   22.58,   20.66,    6.64,   11.38,   13.77,    6.76,    4.90,    9.52,    9.79,  128.92,   65.74,   20.35,   10.69,  235.73,   42.34,   24.18,   74.96,   17.86,
   21.42,   21.63,   27.56,   62.77,   42.84,   59.98,   23.38,   51.51,   21.90,   38.57,   21.37,    9.56,   49.63,   18.96,   50.40,   18.87,   18.93,   59.20,   47.18,   30.75,   62.36,  132.92,   40.52,   10.69,   71.17,   54.86,  199.06,  357.93,   14.62,   10.00,    9.51,   22.25,   20.63,    6.49,   11.27,   13.70,    6.60,    4.79,    9.65,    9.60,  130.48,   64.83,   20.49,   10.77,  224.91,   42.34,   24.26,   74.00,   17.90,
   21.75,   21.87,   27.97,   63.21,   44.12,   60.35,   23.94,   51.96,   22.09,   38.81,   20.99,    9.64,   50.17,   19.10,   51.79,   19.07,   19.22,   59.92,   47.18,   30.61,   64.33,  135.50,   40.59,   10.46,   71.52,   55.78,  199.83,  366.32,   14.78,   10.06,    9.48,   22.22,   20.60,    6.50,   11.50,   13.97,    6.58,    4.82,    9.94,    9.60,  129.70,   64.62,   20.76,   10.65,  222.29,   41.84,   24.44,   76.48,   18.01,
   21.59,   21.87,   27.37,   62.69,   44.19,   59.31,   23.55,   50.55,   21.98,   38.63,   20.76,    9.37,   49.56,   18.89,   51.54,   18.84,   19.15,   60.08,   45.67,   30.35,   64.97,  135.50,   39.71,   10.50,   71.17,   55.05,  205.96,  376.03,   14.58,    9.85,    9.43,   21.79,   20.20,    6.38,   11.27,   13.50,    6.51,    4.76,    9.55,    9.28,  128.92,   65.25,   20.97,   10.61,  227.54,   41.98,   23.78,   75.84,   17.90,
   21.23,   22.04,   26.74,   62.91,   44.04,   59.98,   23.87,   51.29,   21.82,   38.28,   20.89,    9.25,   50.25,   18.27,   51.79,   18.87,   19.22,   59.52,   45.74,   30.39,   64.97,  135.18,   39.57,   10.38,   71.17,   58.90,  204.81,  393.68,   14.62,    9.85,    9.37,   21.86,   20.20,    6.37,   11.35,   13.50,    6.55,    4.76,    9.49,    9.25,  129.31,   65.74,   20.76,   10.31,  217.37,   41.84,   23.70,   76.16,   17.90,
