1101,1102,1216,1301,1303,1326,1402,1476,2002,2105,2207,2227,2301,2303,2308,2311,2317,2325,2330,2354,2357,2382,2395,2408,2409,2412,2454,2474,2801,2880,2881,2882,2883,2884,2885,2886,2887,2890,2891,2892,2912,3008,3045,3481,4904,4938,5880,6505,9904
35.75,27.5,60.5,78.2,61.5,85.2,23.5,376.5,22.3,66.4,361,205.5,45.6,11.6,167,37.9,79.2,47.2,180,91.2,283.5,66.1,239.1,38.35,12.15,111,241,255.5,16.1,16.1,46.05,40.05,7.96,17.82,11.25,21.95,11.65,9.23,16.99,16.65,250.5,3840,113.5,10.9,73.7,81.7,13.85,91.1,44.3
35.95,27.5,61.7,78.9,62.6,85.2,23.5,374,22.3,66.4,368.5,207,45.8,11.6,168,38.05,79.5,47.1,180.97,93,284,65.8,240.87,38.88,12.15,112,243,262,16.35,16.3,46.45,40.45,8,17.82,11.35,21.85,11.75,9.35,17.08,16.85,248,3910,113,10.85,73.8,81.8,13.95,92.52,45.25
36.4,27.7,61.8,78.5,62.4,85,23.5,372.5,22,66.7,366,207,45.9,11.6,169.5,38,79.6,47.45,180,93.5,283.5,66.4,233.79,39.17,12.25,112,247,257,16.3,16.3,46.3,40.1,8,17.82,11.3,21.85,11.75,9.32,17.03,16.8,248.5,3870,113.5,10.85,74.5,81.9,13.95,91.86,45.25
36.6,27.75,60.9,79.1,62.6,85,23.45,368,22.05,66.1,366,207,45.3,11.6,168.5,38.25,80.2,47.45,181.45,93.4,282,66.3,235.56,38.88,12.3,112.5,243.5,247.5,16.2,16.2,45.85,40.25,7.99,17.87,11.3,21.95,11.65,9.29,17.03,16.85,246.5,3805,112.5,11,74.4,81.2,13.9,93.38,45.1
36.65,27.75,61.3,79.5,63,85.6,23.6,372.5,22,66.7,368,208,45.65,11.5,166.5,37.9,80,47.5,181.94,92.6,279,66.8,234.23,38.83,12,112,241,245,16.1,16.05,45.3,40.15,8,17.87,11.3,21.85,11.7,9.32,16.94,16.75,247.5,3770,111.5,10.7,74,80.8,13.8,92.9,44.2
36.05,27.85,60.5,79.8,63,85.6,23.45,358.5,22,66.3,372,206.5,45.7,11.65,165,38.65,81.1,47.5,181.45,93.7,282,66.4,231.13,39.03,11.65,112,241,246,16.3,16.1,45,40,8,17.72,11.25,21.8,11.6,9.26,16.8,16.7,246,3680,111.5,10.5,75.2,80.7,13.9,93.38,44.1
36.05,27.5,59.7,79.9,63.2,86.8,23.35,359,21.8,65.2,370,206,45.45,11.55,164,38.6,81.6,47.55,183.39,92.6,282,66.1,232.46,39.13,11.7,112,240,250,16.3,16.1,45.8,40.65,8.04,17.72,11.3,21.85,11.6,9.24,17.35,16.6,247,3800,112,10.6,75,82.2,13.9,93,43.85
35,26.85,61,79.4,63.1,87.7,23.2,356.5,21.7,65.4,363.5,204.5,45.4,11.5,164.5,38.3,81.8,47.75,182.42,91,282,65.1,227.59,39.03,11.8,112,237.5,248,16.15,16.15,45.45,39.95,7.88,17.57,11.1,21.65,11.45,9.16,17.2,16.55,245.5,3730,112.5,10.5,75,83,13.85,94.89,43.35
35.85,27,59.8,79.7,63.1,87.7,23.5,355,21.8,64.4,367.5,203,44.45,11.65,164,37.7,81.2,47.55,181.94,91,279.5,64.3,228.03,38.2,11.6,111.5,236.5,243.5,16.05,16,45.7,39.7,7.87,17.57,11.25,21.65,11.35,9.15,17.05,16.45,246.5,3665,111.5,10.5,74.9,81.6,13.75,94.8,43.5
36.05,26.7,59.9,80,62.8,87.7,23.2,360,21.75,63.8,361,202.5,44,11.55,164.5,38.1,81.9,47.6,180.48,92,280,66.5,227.59,38.3,11.6,112.5,241,244,16.2,16.05,45.05,39.95,7.85,17.48,11.15,21.6,11.3,9.09,17,16.45,243,3695,111,10.45,75.1,83,13.85,96.79,43.2
36.4,27,60.9,80.5,63.6,89,23.65,380,22,64.1,371.5,203,44.95,11.65,165,38.55,82.1,47.7,180.97,92.9,280,66,227.59,38.35,11.75,112.5,240,247,16.25,16.15,45.6,40.5,7.92,17.72,11.3,21.8,11.35,9.2,17,16.5,246.5,3700,111.5,10.5,75.1,82.9,13.85,96.32,44.15
37.35,27.2,61.2,82.2,63.9,92,24.35,398,22.25,66.1,369.5,203,45.95,11.7,168,38.4,82.4,47.75,183.39,95.5,280,66,228.92,38.88,11.95,111.5,238,249.5,16.2,16.15,45.5,40.6,7.94,17.77,11.3,21.85,11.5,9.2,17.1,16.55,248,3710,111,10.6,75.1,83.2,13.85,97.74,44.2
36.9,26.95,60.8,85,65,93,24.55,398,22.3,65.6,367.5,202.5,45.45,11.65,168,37.9,83.5,47.7,184.35,95.5,282,65,226.7,39.32,12,111.5,236,250.5,16.25,16.15,45.15,40.45,7.94,17.72,11.7,21.85,11.45,9.22,17.2,16.55,248.5,3675,111,10.6,74.6,82.8,13.9,99.64,43.85
36.7,26.85,61.2,84.7,64.6,92.5,24.5,389,22.2,65.9,366.5,198.5,45.3,11.7,166,37.65,84.3,47.5,182.42,96.4,279.5,65.9,226.26,39.22,12.45,112,235.5,250,16.25,16.1,44.9,40.3,7.94,17.72,11.7,22,11.45,9.2,17.35,16.5,244.5,3710,111.5,10.9,74.9,83.5,13.9,100.11,43.55
