1101,1102,1216,1301,1303,1326,1402,1722,2002,2105,2201,2207,2301,2303,2308,2311,2317,2324,2325,2330,2347,2353,2354,2357,2382,2409,2412,2454,2474,2498,2801,2880,2881,2882,2883,2885,2886,2890,2891,2892,2912,3008,3045,3231,3481,3673,4904,5880,6505
36.28,33.27,46.72,71.91,58.91,76.29,28.11,61.17,22.98,68.13,48.26,313.73,43.67,11.04,134.37,24.81,51.72,18.08,29.08,99.88,36.57,18.06,63.68,195.38,56.94,8.86,80.72,354.34,159.24,143.05,14.26,13.37,36.76,36.79,7.47,13.24,21.01,10.69,14.4,13.26,197.48,952.09,82.44,21.26,10.38,188.04,55.61,12.6,73.38
35.56,32.68,46.05,70.36,57.57,74.65,27.85,60.56,22.76,68.66,48.26,306.44,43.25,10.95,135.72,24.72,51.45,18.17,28.92,99.42,35.66,17.48,63.34,197.46,57.36,8.69,80.03,378.87,167.11,150,14.18,13.26,36.15,36.58,7.4,13.2,20.67,10.62,14.21,13.15,195.19,949.22,81.34,21.37,10.1,175.34,55.96,12.52,71.83
35.09,32.12,45.14,69.18,56.24,73.74,27.43,60.38,22.62,67.96,46.77,300.05,42.58,10.95,132.13,24.63,51.17,18.04,28.25,97.14,36.38,17.29,61.87,194.55,56.77,8.82,80.46,376.68,165.26,139.57,14.1,13.14,35.71,35.95,7.37,13.16,20.63,10.73,13.95,13.04,194.73,959.73,80.83,20.76,10.06,166.06,55.02,12.56,71.46
34.91,32.04,44.64,69.18,56.95,73.74,27.43,61.09,22.8,68.13,46.86,303.7,42.75,10.91,130.33,24.9,51.72,18.17,28.88,97.6,35.82,16.1,62.04,194.55,58.8,8.4,80.72,378.43,166.19,145.04,14.18,13.22,35.93,36.49,7.38,13.16,20.46,10.76,14.18,13.08,196.11,947.31,82.95,20.52,9.38,161.66,55.36,12.52,71.92
35.13,32.34,44.14,69.54,57.22,73.83,27.98,60.91,22.85,67.43,46.95,304.61,42.58,11.04,130.33,25.03,51.79,17.58,28.59,97.6,36.06,16.1,62.47,189.56,59.81,8.49,80.46,376.24,167.58,151.49,14.1,13.1,35.58,36.32,7.38,13.37,20.34,10.65,14.25,12.93,197.48,959.73,83.04,20.56,9.42,166.06,55.53,12.56,71.83
35.13,31.91,45.3,69.09,56.32,73.01,27.64,60.82,22.71,64.81,45.93,305.52,43.33,10.95,130.33,25.38,51.38,17.74,28.63,96.68,35.35,15.72,62.38,187.07,57.11,8.35,80.46,374.92,163.87,151.49,14.1,13.18,35.71,36.07,7.34,13.28,20.38,10.43,14.14,13.01,194.73,959.73,83.29,20.52,9.29,168.01,55.87,12.56,71.37
35.09,32.04,44.64,68.9,56.15,73.74,27.47,60.38,22.58,64.81,46.16,300.05,41.53,10.77,130.78,25.46,52.07,17.2,28.42,95.32,35.43,14.96,61.87,187.9,55.08,8.07,79.94,373.17,166.65,148.02,14.18,13.03,35.58,36.2,7.29,13.11,20.08,10.47,14.21,12.93,191.06,959.73,82.53,19.63,8.9,166.55,55.44,12.56,71.46
35.6,32.21,45.05,69.81,57.66,74.56,27.43,60.21,22.71,65.24,46.77,300.96,43.17,10.73,131.23,25.72,51.79,18.04,28.79,95.77,35.35,15.29,60.74,188.73,55.59,7.96,80.46,363.54,167.58,153.98,14.18,13.07,35.89,36.32,7.28,13.24,20.46,10.54,14.21,13.01,189.22,953.04,82.53,19.63,9.08,155.31,54.84,12.48,72.93
35.09,31.87,44.8,68.27,56.24,72.92,27.04,60.56,22.35,64.46,46.39,298.23,40.65,10.64,130.33,25.72,51.72,17.66,28.25,93.95,35.11,15.29,58.75,185.4,54.58,7.99,79.94,361.35,165.73,152.98,14.1,12.91,35.41,36.07,7.18,13.16,20.17,10.32,14.18,12.9,183.25,948.27,81.68,19.25,9.09,149.94,54.84,12.37,71
35.09,31.7,45.05,67.54,56.32,72.92,27.17,60.65,22.22,64.63,46.49,296.4,40.48,10.64,128.53,25.38,52.42,18.34,28.01,94.4,35.31,15.2,59.44,187.07,55.17,8.37,79.51,359.59,164.8,152.49,14.1,12.91,35.5,36.11,7.18,13.07,20.17,10.51,13.99,12.9,179.57,951.13,82.53,19.55,9.69,156.29,54.5,12.37,71.1
36.33,32.42,45.05,68.99,57.4,75.02,27.77,60.47,22.35,64.37,46.21,297.32,40.48,10.69,129.43,26.25,52.35,18.59,27.96,94.86,34.87,15.01,59.01,189.56,54.83,8.16,79.51,359.59,164.34,151,14.1,12.99,35.58,36.53,7.25,13.16,20.04,10.54,14.14,13.01,181.87,949.22,81.76,19.44,9.42,164.11,54.76,12.45,71.28
36.8,32.21,44.72,69.09,57.93,76.29,27.73,60.12,22.35,64.02,45.93,296.4,40.18,10.69,132.58,26.73,52.56,18.59,28.38,94.86,34.16,14.34,58.84,194.96,53.4,7.91,79.51,362.66,166.19,151.49,14.1,13.1,36.32,37.5,7.27,13.2,20,10.69,14.21,13.01,186,959.73,81.76,19.36,9.1,155.8,54.5,12.37,71.37
37.57,32.46,44.22,69.27,58.29,75.47,28.83,60.38,22.58,64.54,46.3,301.88,40.06,10.69,132.58,26.6,52.7,19.31,28.71,95.77,34.51,14.2,59.27,197.04,54.49,7.79,79.86,377.99,166.65,153.48,14.14,13.07,36.5,37.62,7.28,13.2,20.04,10.69,14.29,13.04,186,1017.02,82.02,19.63,8.91,161.17,54.59,12.45,72.28
36.41,32.25,43.55,68.36,57.75,74.29,28.49,60.03,22.4,64.81,46.3,297.32,39.47,10.64,130.78,25.85,52.7,19.05,28.54,93.95,34.59,14.63,57.63,197.46,53.73,7.89,79.42,367.04,165.26,155.96,14.1,12.95,36.41,37.62,7.28,13.07,20.29,10.62,14.21,12.97,189.22,1007.48,83.04,19.4,9.07,160.69,54.59,12.33,71.55
36.03,32.17,42.38,67.45,56.24,73.74,28.75,59.16,22.27,64.81,44.9,287.28,38.97,10.55,130.33,25.03,52.14,18.93,28.01,92.12,34.08,14.86,55.46,197.04,52.72,7.9,79.08,363.54,160.63,154.47,14.06,12.87,35.63,37.37,7.22,12.78,19.96,10.51,13.92,12.79,186.92,959.73,82.1,19.36,9.08,160.69,52.88,12.29,70.18
36.45,31.91,42.05,68.36,56.77,74.65,28.32,59.25,22.35,65.16,45.32,285,39.22,10.6,136.62,24.94,51.86,18.76,28.17,91.21,34.08,15.63,55.64,202.45,52.98,7.84,79.16,371.42,160.17,153.98,14.18,12.99,35.89,38.09,7.22,13.11,20.21,10.51,14.21,12.86,183.71,959.73,81.85,19.52,9.01,158.24,52.28,12.41,70.82
37.35,32.42,42.13,68.99,57.04,74.38,28.45,58.98,22.44,65.77,45.32,304.61,39.13,10.64,134.82,25.16,52.21,18.84,28.3,92.12,34.08,15.39,56.41,204.11,53.06,8.05,79.16,374.92,161.56,156.96,14.7,13.3,36.58,38.92,7.37,13.28,20.38,10.73,14.21,13.04,183.71,978.83,81.68,19.63,9.38,159.71,52.19,12.48,71.55
